Year,Country,Customer Name,Email,Phone Number,Job Requested,Response Time,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2024,Jamaica,Alexander Daniels,andrewsalexandra@example.net,+1-227-330-8367,Prototyping solutions,"(45,)",No,/prototype.php,375.9954019155594,Bank Transfer,Pending,3
2025,UK,Melanie Medina,dylan95@example.com,+1-204-517-0928x428,Prototyping solutions,"(11,)",Yes,/index.html,391.29140453857735,PayPal,Resolved,6
2023,Brazil,Madison Nelson,khansarah@example.com,21 7359-7866,Inquiring about Events,"(56,)",No,/index.html,409.32259760282113,Debit Card,Failed,7
2023,Spain,Dr. Christopher Morgan,smithashley@example.org,+1-676-480-2524x723,Scheduled Demo,"(1,)",Yes,/prototype.php,465.41788790780583,Debit Card,Resolved,6
2024,India,Christopher Smith,novakjohn@example.net,02656779086,Prototyping solutions,"(50,)",Yes,/images/events.jpg,343.3227602228999,Credit Card,Failed,6
2025,Germany,Bobby Baldwin,anthony00@example.net,07236 849700,Prototyping solutions,"(4,)",No,/images/events.jpg,398.22048566410774,Credit Card,Failed,5
2024,Brazil,Ms. Susan Hobbs,dburns@example.net,+55 (031) 1772 5751,Chatting with Sales Representative,"(52,)",No,/scheduledemo.php,217.33926200835168,Credit Card,Failed,6
2022,Spain,Deanna Sullivan,tricia96@example.org,+1-783-530-7599x4319,Scheduled Demo,"(35,)",No,/prototype.php,359.8091485530576,Credit Card,Pending,7
2022,Brazil,Joshua Walker MD,veronicaolson@example.com,+55 (051) 6536-1906,Prototyping solutions,"(19,)",Yes,/index.html,423.09902526370735,PayPal,Failed,5
2022,France,Robert Neal,cpeck@example.org,+33 (0)7 30 85 87 81,Prototyping solutions,"(7,)",Yes,/images/events.jpg,110.71378034712782,Debit Card,Failed,5
2022,USA,Shawn Mitchell,samantha47@example.com,578.415.7880,Software Assistance,"(39,)",Yes,/prototype.php,226.51911008323611,Bank Transfer,Pending,7
2023,China,Chloe Mathis,wallacejonathan@example.net,13122908193,Scheduled Demo,"(48,)",Yes,/images/events.jpg,176.6952165274565,Debit Card,Failed,6
2022,Jamaica,Deborah Wagner,darius51@example.com,001-942-392-1149x4317,Software Assistance,"(29,)",Yes,/event.php,242.38965318311716,Bank Transfer,Resolved,6
2023,France,Keith Mercado,knightmichael@example.org,+33 3 52 09 96 75,Scheduled Demo,"(42,)",No,/index.html,122.80758303982009,Credit Card,Resolved,5
2024,Spain,Jonathan Neal,jenkinskayla@example.net,+1-886-532-0117x88897,Inquiring about Events,"(28,)",No,/index.html,205.68225729570938,Bank Transfer,Resolved,6
2023,Portugal,Oscar Lucas,andrearogers@example.net,507.803.9628x77912,Software Assistance,"(39,)",No,/scheduledemo.php,302.17437134832414,Credit Card,Resolved,6
2022,Russia,Joseph George,bethmcdonald@example.net,8 (288) 073-52-22,Inquiring about Events,"(9,)",Yes,/index.html,428.72551882135406,Credit Card,Pending,7
2024,Japan,Alexis Williams,davidhiggins@example.com,080-0828-9367,Prototyping solutions,"(55,)",No,/prototype.php,127.55246589143039,PayPal,Failed,4
2024,Zambia,Sydney Gonzalez,adamsjamie@example.com,+1-393-733-4968x0824,Software Assistance,"(36,)",Yes,/index.html,407.9651520912412,PayPal,Pending,7
2024,Jamaica,Mary Jordan,erikabrown@example.org,(429)441-1684x16322,Prototyping solutions,"(31,)",Yes,/images/events.jpg,249.6744769937936,PayPal,Failed,3
2025,Japan,Allison Robinson,jessica10@example.net,070-2869-6419,Scheduled Demo,"(42,)",No,/images/events.jpg,245.49526213728515,PayPal,Failed,3
2022,USA,John Castillo,jasonwilson@example.org,001-935-872-1661x188,Software Assistance,"(33,)",Yes,/prototype.php,116.76761530865235,Credit Card,Resolved,7
2023,France,Jason Delacruz,melissa28@example.org,+33 (0)1 78 20 16 47,AI-Powered Virtual Assistant,"(18,)",No,/index.html,225.48409345216584,Debit Card,Pending,5
2025,China,Aaron Ryan,parkerleslie@example.org,13664073242,Chatting with Sales Representative,"(4,)",Yes,/images/events.jpg,316.75004825310145,Debit Card,Failed,6
2022,India,Kyle Duncan,jamescampbell@example.com,3516522998,Prototyping solutions,"(29,)",No,/prototype.php,311.3458361304564,Bank Transfer,Failed,7
2022,Netherlands,Adam Marshall,daniellemorris@example.com,(891)802-4051x252,Chatting with Sales Representative,"(10,)",Yes,/event.php,397.9442361108005,Bank Transfer,Resolved,4
2024,France,Jeffrey Hodges,judyhill@example.com,+33 (0)3 24 75 00 77,AI-Powered Virtual Assistant,"(26,)",No,/event.php,132.35110928579297,Debit Card,Resolved,3
2023,Portugal,Barbara Tanner,grossjessica@example.com,+1-278-491-9426x6228,Prototyping solutions,"(37,)",No,/images/events.jpg,445.7126252367464,Credit Card,Pending,7
2022,India,Jamie Sherman,scottjones@example.com,+910910296670,Prototyping solutions,"(43,)",Yes,/event.php,150.44223262514765,Bank Transfer,Failed,3
2025,China,Barbara Coleman,adam82@example.net,13733343467,Scheduled Demo,"(24,)",Yes,/index.html,493.0574360863082,Credit Card,Resolved,5
2022,USA,Leroy Simon,fparker@example.com,225.657.2963,Chatting with Sales Representative,"(36,)",No,/scheduledemo.php,245.56567050764323,PayPal,Pending,5
2025,Brazil,Jonathan Fuller,uoneill@example.org,(061) 0488 9172,Chatting with Sales Representative,"(46,)",No,/index.html,191.9925519420584,PayPal,Failed,4
2025,Zambia,Seth Anderson,katherine98@example.net,(659)285-1296x495,Scheduled Demo,"(42,)",Yes,/scheduledemo.php,319.9381573582262,Credit Card,Resolved,5
2022,Germany,Paul Martinez,qpeterson@example.net,0466025645,Prototyping solutions,"(21,)",Yes,/event.php,469.86937361662694,Credit Card,Failed,4
2024,Jamaica,Lisa Cardenas,klee@example.org,(903)953-2624,Chatting with Sales Representative,"(4,)",No,/scheduledemo.php,486.7866928807146,Credit Card,Resolved,7
2024,Australia,Paul Vasquez,brandon77@example.net,+61.3.0221.5763,Scheduled Demo,"(24,)",No,/event.php,224.76780511303485,PayPal,Resolved,6
2024,USA,Mark Lester,kevindunn@example.org,(381)544-7052x8106,Software Assistance,"(33,)",No,/index.html,411.0164156060539,Credit Card,Pending,5
2022,Canada,Robert Flores,petermcdonald@example.org,353-627-9760,AI-Powered Virtual Assistant,"(28,)",No,/event.php,293.8014448569121,Debit Card,Pending,6
2024,India,James Pena,aperez@example.com,5876091636,Chatting with Sales Representative,"(12,)",Yes,/event.php,355.82987603164224,Debit Card,Resolved,7
2025,Canada,Stephen Rowe,rebeccasimmons@example.org,1 (815) 882-0210,Prototyping solutions,"(39,)",Yes,/images/events.jpg,378.2545582496268,Bank Transfer,Resolved,5
2024,Zambia,Robert Rodriguez,whitejennifer@example.net,(647)473-1625x705,Chatting with Sales Representative,"(31,)",Yes,/images/events.jpg,266.82751661729407,Bank Transfer,Failed,3
2025,Zambia,Shelly Gross,rmolina@example.com,559.459.8555x8301,Software Assistance,"(48,)",No,/index.html,205.98524542096138,Bank Transfer,Failed,6
2025,China,Ashlee Hill,cgibson@example.org,15512256093,Chatting with Sales Representative,"(46,)",Yes,/prototype.php,364.67477389132233,Debit Card,Failed,4
2025,Jamaica,Carolyn Jones,ajames@example.org,236-717-9019x6792,Scheduled Demo,"(20,)",No,/index.html,403.9504038230826,Credit Card,Pending,7
2024,Netherlands,Danny Jimenez,fosterwilliam@example.com,(518)344-7567,Inquiring about Events,"(51,)",Yes,/scheduledemo.php,104.54325371833986,Bank Transfer,Resolved,3
2024,India,Michael Irwin,rking@example.net,+915320668205,Scheduled Demo,"(49,)",Yes,/index.html,138.81346558929985,Credit Card,Pending,3
2024,Australia,William Smith,adrianabowman@example.org,0498-916-123,AI-Powered Virtual Assistant,"(2,)",Yes,/event.php,229.6026256155949,Debit Card,Pending,4
2024,Zimbabwe,Todd Williams,georgesherry@example.com,001-703-236-8185,Chatting with Sales Representative,"(52,)",No,/scheduledemo.php,486.1701842928165,Credit Card,Resolved,4
2022,Zambia,Linda Cox,jenniferharvey@example.org,377.604.5891,Prototyping solutions,"(2,)",Yes,/event.php,236.6660504834695,PayPal,Resolved,6
2022,Zimbabwe,Stephanie Smith,zgreene@example.org,001-653-322-9128x1263,Inquiring about Events,"(6,)",Yes,/prototype.php,117.10989699573858,PayPal,Failed,3
2022,Spain,Kimberly Adams,carrollheidi@example.net,509.642.4300,Chatting with Sales Representative,"(41,)",Yes,/prototype.php,268.4736671149309,PayPal,Resolved,3
2025,USA,Deborah Flores,maryaustin@example.org,688.975.5687,Software Assistance,"(46,)",No,/scheduledemo.php,304.37504213948625,Bank Transfer,Pending,5
2025,Japan,Ashley Bentley,ftrujillo@example.net,86-2852-0269,Scheduled Demo,"(40,)",Yes,/event.php,490.9989944895997,PayPal,Resolved,5
2025,Germany,Leslie Anderson,ovance@example.com,(07694) 55351,Software Assistance,"(34,)",Yes,/prototype.php,290.46683648446117,PayPal,Resolved,3
2025,Zambia,Robert Vasquez,mmitchell@example.com,916.563.3390x59558,Software Assistance,"(35,)",Yes,/images/events.jpg,367.77971970866616,Debit Card,Resolved,5
2024,Portugal,Crystal Patterson,alexis02@example.com,455.509.0033x9117,Software Assistance,"(41,)",Yes,/prototype.php,247.24154152141878,Debit Card,Pending,5
2022,Canada,Samantha Knapp,alexa04@example.com,418-468-1916,Software Assistance,"(14,)",Yes,/prototype.php,275.2820776132193,Debit Card,Failed,3
2022,UK,Brenda Gates,carterdean@example.com,700-996-1815,AI-Powered Virtual Assistant,"(52,)",Yes,/prototype.php,466.784371257042,PayPal,Failed,7
2022,China,Robert Turner,steven81@example.net,14747169193,Chatting with Sales Representative,"(30,)",Yes,/index.html,213.8806587663837,PayPal,Failed,6
2025,Portugal,Brendan Smith,wilsonjenna@example.net,+1-578-332-2333x117,AI-Powered Virtual Assistant,"(41,)",No,/scheduledemo.php,361.6286942773713,Debit Card,Failed,4
2024,Netherlands,Ashley Mills,hmosley@example.org,249.506.7927,Software Assistance,"(4,)",Yes,/images/events.jpg,326.2638064234864,PayPal,Resolved,3
2022,Brazil,Kaitlyn Hampton,gmoore@example.net,0800 589 2647,Prototyping solutions,"(52,)",No,/scheduledemo.php,291.58569535440313,Debit Card,Failed,3
2024,Netherlands,Jose Mcdowell,qfreeman@example.org,864.226.8765,Chatting with Sales Representative,"(15,)",Yes,/event.php,287.32855549088595,PayPal,Pending,6
2022,Japan,Bethany Wood,janejackson@example.com,070-2215-4799,AI-Powered Virtual Assistant,"(41,)",Yes,/event.php,213.39972423331596,Debit Card,Pending,4
2024,Zimbabwe,Adam Alexander,charles58@example.org,001-596-586-7060,Chatting with Sales Representative,"(12,)",No,/scheduledemo.php,440.4272161005165,Debit Card,Pending,4
2024,Netherlands,Katie Phillips,wongsally@example.net,209.647.5762,Software Assistance,"(29,)",No,/prototype.php,109.90438087243723,Debit Card,Failed,5
2025,India,Sara Sandoval,ylewis@example.org,07528558430,Inquiring about Events,"(1,)",Yes,/event.php,165.1521344917464,Credit Card,Pending,4
2024,Netherlands,Crystal Ray,alyssa02@example.org,4832828221,Prototyping solutions,"(19,)",No,/images/events.jpg,499.0642891441319,Debit Card,Pending,6
2025,France,Robert Jackson Jr.,erikapierce@example.net,0248380826,Inquiring about Events,"(49,)",Yes,/scheduledemo.php,277.00131677394916,Credit Card,Resolved,3
2023,USA,Jennifer Coleman,nmoran@example.net,449-793-4637,AI-Powered Virtual Assistant,"(52,)",No,/event.php,263.8080302302254,Debit Card,Pending,3
2023,USA,Denise Robinson,ashleycynthia@example.org,+1-551-877-2370x380,Software Assistance,"(40,)",No,/index.html,361.8232054725962,PayPal,Pending,4
2023,Russia,Jacob Hernandez,robert31@example.org,82158085151,Chatting with Sales Representative,"(52,)",Yes,/event.php,325.9226896004626,PayPal,Resolved,6
2024,France,Andrew Davis,jamesbrown@example.com,01 74 21 73 22,AI-Powered Virtual Assistant,"(42,)",Yes,/event.php,203.66610704928826,Debit Card,Failed,7
2022,India,Nicholas Hudson,tim36@example.org,+917242132834,Inquiring about Events,"(29,)",Yes,/event.php,233.75372984899943,Debit Card,Resolved,5
2024,Portugal,Sarah Anderson,sbrown@example.org,001-261-342-7477x77830,Software Assistance,"(46,)",Yes,/prototype.php,327.6501386735185,Debit Card,Resolved,7
2025,Netherlands,Kelly Ross,cjohnson@example.org,416.966.1258,Scheduled Demo,"(43,)",No,/prototype.php,416.0643921448333,Bank Transfer,Failed,7
2023,France,Paul Decker DDS,john07@example.com,+33 (0)2 76 58 05 84,Software Assistance,"(20,)",No,/scheduledemo.php,195.57596070031096,Debit Card,Failed,3
2022,Zimbabwe,Jennifer Carter,proctorkelsey@example.com,(480)539-9776,Inquiring about Events,"(31,)",Yes,/scheduledemo.php,335.77911502920847,Bank Transfer,Resolved,3
2024,France,Joseph Jordan,qrios@example.net,0385002037,Scheduled Demo,"(42,)",Yes,/index.html,281.1127276509368,Bank Transfer,Resolved,5
2023,Japan,Michele Cordova,mcdanieldaniel@example.com,080-3915-1076,Prototyping solutions,"(33,)",No,/event.php,105.97177262860642,PayPal,Failed,6
2024,Japan,Chloe Salinas,michellegarcia@example.com,74-6818-7530,AI-Powered Virtual Assistant,"(38,)",Yes,/prototype.php,468.68112944761924,Credit Card,Pending,3
2022,Canada,Timothy Conner,swalters@example.net,1 (787) 169-3517,Inquiring about Events,"(52,)",Yes,/images/events.jpg,367.6592382988713,Debit Card,Pending,7
2024,Jamaica,David Farmer,hicksanna@example.net,867-288-4964,AI-Powered Virtual Assistant,"(25,)",No,/scheduledemo.php,489.4473287723787,Credit Card,Failed,4
2023,USA,Elizabeth Calderon,brownmary@example.net,206.854.2254x4213,Software Assistance,"(50,)",No,/index.html,304.0331840559957,Debit Card,Resolved,7
2024,Netherlands,Briana Simon,stokesryan@example.org,991.790.8822x6685,Inquiring about Events,"(14,)",No,/index.html,327.32137477816934,Bank Transfer,Failed,4
2022,USA,Stephanie Wood,vjacobs@example.net,001-677-581-1976x269,Software Assistance,"(11,)",No,/prototype.php,178.83699119406322,Bank Transfer,Pending,7
2024,Portugal,Glenda Bell,karen09@example.com,665.551.0132x30727,AI-Powered Virtual Assistant,"(54,)",Yes,/index.html,368.74167516406067,Credit Card,Failed,6
2024,Portugal,Janet Wagner,sarahtodd@example.com,(315)986-5311,Software Assistance,"(54,)",No,/images/events.jpg,379.27964646502176,PayPal,Failed,6
2023,USA,Martha Ellis,jenniferpage@example.net,543.770.7389x7063,Software Assistance,"(59,)",Yes,/index.html,129.5943186050136,Bank Transfer,Failed,6
2025,Russia,Nichole Taylor,philiphayden@example.org,+7 (434) 587-98-46,Inquiring about Events,"(19,)",Yes,/event.php,313.7143842781113,PayPal,Failed,6
2023,Germany,Nancy Valdez,coledennis@example.net,(03941) 827796,Scheduled Demo,"(25,)",Yes,/index.html,424.0095270446467,Credit Card,Pending,3
2024,Germany,Mr. Dennis Mercado,brownstephanie@example.com,(07084) 43430,Inquiring about Events,"(25,)",No,/prototype.php,379.4522960626297,Credit Card,Resolved,4
2022,Jamaica,Christine Hogan,ggrant@example.org,998.712.8246x7951,Scheduled Demo,"(53,)",No,/images/events.jpg,278.3224514538079,Credit Card,Resolved,3
2022,Spain,Bridget Lozano,jacksonpeter@example.org,(554)701-7961,AI-Powered Virtual Assistant,"(14,)",No,/prototype.php,221.47772360434294,PayPal,Pending,4
2023,France,Jaime Nelson,george81@example.net,+33 (0)2 97 19 26 54,Prototyping solutions,"(18,)",No,/event.php,232.64827797118213,Bank Transfer,Pending,5
2022,Germany,John Hatfield,gherrera@example.org,+49(0)1124 75265,Scheduled Demo,"(6,)",Yes,/prototype.php,129.34269082589842,Credit Card,Pending,4
2025,Portugal,Kristen Rivas,adamsnatalie@example.com,396-752-8739x7124,Software Assistance,"(53,)",Yes,/event.php,173.48251361302118,Bank Transfer,Pending,3
2023,France,Ashley Howard,jimenezryan@example.org,+33 (0)7 89 16 04 97,Scheduled Demo,"(52,)",Yes,/index.html,121.18076072024579,Debit Card,Pending,4
2024,Zimbabwe,Christina Mata,sarah43@example.org,3155063771,AI-Powered Virtual Assistant,"(53,)",Yes,/prototype.php,300.6019252167638,Bank Transfer,Resolved,3
2025,Jamaica,Donald Watson,summersedward@example.org,8063121980,Prototyping solutions,"(31,)",Yes,/scheduledemo.php,456.6763854080307,Bank Transfer,Failed,3
2024,UK,Nathan Jennings,ortizbrent@example.net,001-486-342-8477x25075,AI-Powered Virtual Assistant,"(48,)",Yes,/images/events.jpg,288.60682524088173,Credit Card,Resolved,6
2023,France,Edward Baker,whitemichelle@example.com,+33 (0)2 18 39 96 65,Chatting with Sales Representative,"(18,)",No,/images/events.jpg,299.38382212606405,Bank Transfer,Failed,6
2025,Zimbabwe,Samantha Arellano,xwilliams@example.org,001-626-392-6141x65107,Scheduled Demo,"(13,)",No,/event.php,388.51610871952755,Bank Transfer,Failed,4
2023,China,Amy Hebert,podom@example.net,13617831276,Prototyping solutions,"(31,)",Yes,/event.php,442.9990516182535,Bank Transfer,Resolved,6
2022,Netherlands,Ashley Miller,mescobar@example.org,+1-677-670-3415x0518,Chatting with Sales Representative,"(1,)",No,/index.html,140.0138564376432,PayPal,Failed,5
2022,Zambia,Tina Williams,utran@example.net,(602)364-3100,Chatting with Sales Representative,"(55,)",No,/prototype.php,323.65913127713037,PayPal,Failed,5
2023,China,Donna Coleman,michael09@example.com,13455420215,AI-Powered Virtual Assistant,"(13,)",Yes,/event.php,320.6829784982765,Bank Transfer,Failed,3
2024,Netherlands,Cheryl Ray,xlara@example.org,+1-964-982-2434,AI-Powered Virtual Assistant,"(44,)",No,/images/events.jpg,110.62230655799388,PayPal,Pending,6
2023,Netherlands,Jennifer Coleman,fhutchinson@example.org,670.829.2793,Inquiring about Events,"(16,)",No,/index.html,285.2768913517143,PayPal,Resolved,5
2025,Spain,Peter Stephens,pgreene@example.org,655.815.1874x741,Prototyping solutions,"(16,)",Yes,/prototype.php,376.13710065140026,Credit Card,Failed,4
2023,Germany,Alice Martin,kimberly13@example.com,+49(0)5429067355,Inquiring about Events,"(44,)",Yes,/event.php,479.8575528398072,Bank Transfer,Failed,4
2023,India,Javier Hall,woodmark@example.net,+919077868406,Scheduled Demo,"(58,)",No,/scheduledemo.php,418.790916125718,PayPal,Failed,5
2023,Spain,Bryan Gray,etaylor@example.net,+1-499-829-9276,Chatting with Sales Representative,"(47,)",Yes,/index.html,492.7701231715317,Debit Card,Pending,4
2025,Brazil,Kevin Bryant,gordonshannon@example.com,+55 (071) 8247 6770,AI-Powered Virtual Assistant,"(39,)",No,/scheduledemo.php,405.74852721539685,Credit Card,Pending,7
2024,Brazil,Daniel Cox,jennifer56@example.com,+55 (084) 5694 6175,Inquiring about Events,"(47,)",No,/images/events.jpg,110.36906729053877,PayPal,Pending,6
2023,Jamaica,Richard Knight,crose@example.net,(827)588-5405,Prototyping solutions,"(57,)",Yes,/prototype.php,141.43606921503778,Credit Card,Failed,4
2022,Portugal,Dr. Ronnie Valenzuela,austin31@example.org,847.785.1068,Chatting with Sales Representative,"(44,)",No,/index.html,190.52779446440223,PayPal,Pending,7
2025,Spain,Kristin Zimmerman,nicholashughes@example.org,+1-748-977-4162x007,Chatting with Sales Representative,"(15,)",No,/event.php,330.9420164059708,Debit Card,Resolved,5
2025,Zimbabwe,Travis Gibson,brian30@example.org,001-561-427-8267x99092,AI-Powered Virtual Assistant,"(47,)",Yes,/scheduledemo.php,171.8339728123443,Bank Transfer,Pending,4
2023,India,Alexander Cross,kaylasmith@example.org,03354515136,Prototyping solutions,"(7,)",Yes,/images/events.jpg,150.083610568913,Debit Card,Failed,3
2024,China,Susan Harrell,malonebrandon@example.net,18056790308,Software Assistance,"(49,)",Yes,/prototype.php,115.99067952677751,PayPal,Failed,6
2025,USA,John Bender,johnbuchanan@example.org,(306)848-4575,Inquiring about Events,"(41,)",Yes,/scheduledemo.php,215.80736643840086,Credit Card,Resolved,4
2022,Brazil,Emily Burke,kimberlyellis@example.net,(081) 9780 0218,Prototyping solutions,"(54,)",No,/prototype.php,218.71138745191945,PayPal,Resolved,7
2024,Portugal,Michael Baker,cody89@example.net,(242)663-5834x585,Chatting with Sales Representative,"(30,)",Yes,/event.php,358.875629733259,Debit Card,Failed,6
2024,Canada,Michael Lawrence,henry24@example.org,495.892.7361,Inquiring about Events,"(52,)",Yes,/prototype.php,269.7707260922243,Debit Card,Pending,3
2025,UK,Matthew Smith,derrickbecker@example.com,(722)726-6008,Prototyping solutions,"(8,)",No,/prototype.php,484.09096634882445,PayPal,Failed,7
2023,Russia,Adrian Barnes,mariasnow@example.com,+7 406 621 35 77,Chatting with Sales Representative,"(26,)",Yes,/event.php,189.03630347901324,PayPal,Failed,3
2023,Germany,Kayla Green,jamesstephen@example.com,+49 (0) 7239 717172,Chatting with Sales Representative,"(54,)",No,/images/events.jpg,253.8456049337696,Bank Transfer,Failed,7
2022,Netherlands,Daniel Garcia,boyeremily@example.org,001-411-368-7288x59040,Prototyping solutions,"(57,)",Yes,/index.html,435.548032653768,PayPal,Failed,6
2024,Zambia,Christopher English,timothykelly@example.net,(524)674-5340,Inquiring about Events,"(30,)",Yes,/event.php,393.9938259111857,Bank Transfer,Failed,5
2023,Spain,Tyler Hernandez,jjensen@example.org,207-554-4893,Inquiring about Events,"(25,)",Yes,/event.php,137.99744387038717,Bank Transfer,Resolved,6
2025,Netherlands,Amy Douglas,marcus64@example.net,9295246133,Scheduled Demo,"(33,)",Yes,/index.html,443.513120162098,Debit Card,Failed,7
2024,Netherlands,George Evans,adamskelly@example.com,359-810-6281x82575,Software Assistance,"(43,)",No,/prototype.php,300.9679290309459,Credit Card,Pending,3
2025,USA,Beverly Webster,johnsdavid@example.net,(668)645-2918x8464,Prototyping solutions,"(48,)",Yes,/index.html,128.94265238502473,Bank Transfer,Resolved,5
2022,Canada,Diana Maldonado,beasleymitchell@example.org,(926) 020-6387 x830,Inquiring about Events,"(31,)",Yes,/scheduledemo.php,122.09924376455162,Credit Card,Resolved,7
2025,Russia,Richard Crawford,williamsamber@example.org,8 433 538 7798,AI-Powered Virtual Assistant,"(29,)",No,/prototype.php,238.54420392958878,Credit Card,Pending,6
2023,Zimbabwe,Jordan Gregory,robert86@example.net,+1-948-456-7109x7933,Scheduled Demo,"(15,)",Yes,/event.php,460.6044304557992,Bank Transfer,Failed,5
2024,USA,Jacob Wilkerson,karentaylor@example.net,+1-344-601-6908x34610,Chatting with Sales Representative,"(4,)",No,/event.php,478.79607752800496,Credit Card,Resolved,4
2022,Australia,John West,sean53@example.net,4165 1021,Scheduled Demo,"(35,)",No,/images/events.jpg,479.2996510111054,Credit Card,Failed,4
2023,Portugal,Andrea Sanchez PhD,kathyryan@example.org,(504)288-5391,Scheduled Demo,"(16,)",No,/scheduledemo.php,186.84502121259726,Debit Card,Resolved,6
2022,USA,Kevin Hill,april96@example.net,302.525.7086x689,Inquiring about Events,"(7,)",No,/scheduledemo.php,177.64036883894923,Bank Transfer,Failed,7
2024,India,Deborah Ayala,icruz@example.net,+919774003117,Prototyping solutions,"(21,)",Yes,/index.html,496.36548194514563,Debit Card,Resolved,3
2022,Portugal,Pamela Mueller,kiddharold@example.com,+1-268-746-5196x14145,Scheduled Demo,"(14,)",Yes,/scheduledemo.php,131.83820845181967,PayPal,Pending,3
2025,Spain,John Edwards,valentinemichelle@example.com,513.247.9069x75950,Chatting with Sales Representative,"(9,)",No,/index.html,477.9830116040909,Debit Card,Failed,6
2023,Australia,Julie Anderson,kristinhull@example.com,(03)-5614-0848,Scheduled Demo,"(15,)",Yes,/prototype.php,129.94357650685143,Debit Card,Failed,6
2025,France,Sarah Perez,leslie78@example.net,+33 (0)3 28 80 20 60,Inquiring about Events,"(21,)",No,/prototype.php,299.03703033475176,PayPal,Resolved,7
2022,China,Reginald Morgan,eric17@example.net,18846943665,Software Assistance,"(12,)",No,/prototype.php,462.3652050491679,PayPal,Pending,6
2024,UK,Brittany Norman,dgriffin@example.com,588.268.4729x3471,Inquiring about Events,"(35,)",No,/event.php,125.69932236054409,Bank Transfer,Failed,6
2024,USA,Douglas Maynard,wilsonphillip@example.org,(581)965-7672,Chatting with Sales Representative,"(40,)",No,/scheduledemo.php,129.61505427066524,Credit Card,Failed,5
2023,Netherlands,Matthew Smith,zjackson@example.com,246-384-0079,Prototyping solutions,"(58,)",Yes,/scheduledemo.php,254.7488483616365,Credit Card,Pending,4
2023,France,Kelly Mendoza,johnsonpamela@example.com,02 51 22 01 69,Software Assistance,"(30,)",Yes,/prototype.php,264.9502948944826,PayPal,Failed,5
2024,Zambia,Eric Martinez PhD,sgomez@example.net,(473)620-4784x4429,Inquiring about Events,"(34,)",No,/event.php,342.5712243248218,Debit Card,Resolved,5
2025,Netherlands,Jean Daugherty,westmadison@example.com,001-910-580-3882x0405,Chatting with Sales Representative,"(48,)",No,/prototype.php,358.3320858308029,Credit Card,Failed,5
2022,Russia,Barry Morales,weberashley@example.net,8 (092) 210-07-02,Software Assistance,"(16,)",No,/prototype.php,360.168441384231,PayPal,Pending,3
2022,Spain,Stephanie Porter MD,todd44@example.com,4294943677,Prototyping solutions,"(11,)",Yes,/prototype.php,187.84246870894034,Bank Transfer,Resolved,4
2023,Zambia,Keith Kemp,kfox@example.com,(870)780-5203,Inquiring about Events,"(23,)",Yes,/index.html,237.04763816318714,PayPal,Failed,6
2024,Portugal,Denise Matthews,friedmanjoshua@example.com,+1-800-856-2427x156,AI-Powered Virtual Assistant,"(59,)",Yes,/scheduledemo.php,276.4737303569534,Debit Card,Pending,4
2022,UK,Karen Miller,zmcclure@example.com,(290)556-7489x8148,Scheduled Demo,"(57,)",No,/scheduledemo.php,214.65135139750015,Debit Card,Failed,6
2023,Australia,Robert Huffman,obrienmichelle@example.net,+61-3-1818-3596,Software Assistance,"(9,)",Yes,/event.php,163.54912595992994,Debit Card,Pending,7
2023,Brazil,Matthew Lucas,david52@example.net,+55 (011) 7056-8677,Chatting with Sales Representative,"(27,)",Yes,/index.html,231.03231969872883,PayPal,Pending,3
2023,Brazil,Debra Thompson,evansvanessa@example.com,0800-579-5794,Chatting with Sales Representative,"(52,)",Yes,/prototype.php,218.41765469878882,PayPal,Resolved,3
2023,Canada,Jonathan Ramirez,renee76@example.net,634.667.0870,Prototyping solutions,"(41,)",Yes,/prototype.php,365.10902276150244,PayPal,Failed,6
2022,Canada,Mary Brown,haroldmartinez@example.com,141-386-5724 x551,Software Assistance,"(49,)",Yes,/images/events.jpg,227.3165239450115,PayPal,Resolved,3
2022,India,Karina Maxwell,matthewshaw@example.org,+911544632406,Scheduled Demo,"(58,)",No,/images/events.jpg,457.0807555090501,PayPal,Resolved,7
2025,Zimbabwe,Natasha Hancock,sharon20@example.org,228.382.4713x93087,Prototyping solutions,"(35,)",No,/prototype.php,330.8424233529911,Debit Card,Failed,6
2023,France,Douglas Larson,karenchapman@example.net,+33 5 96 98 56 72,AI-Powered Virtual Assistant,"(6,)",No,/images/events.jpg,164.3844868688558,Bank Transfer,Pending,5
2022,Spain,David Wood,sgomez@example.org,+1-780-331-5042x309,Scheduled Demo,"(56,)",No,/images/events.jpg,156.97668441677376,PayPal,Pending,7
2022,USA,Austin Evans,tammyhenderson@example.net,865.889.0228,Software Assistance,"(51,)",Yes,/event.php,424.25783261051106,PayPal,Pending,5
2024,Australia,Ronald Perez,fisherjohn@example.com,+61.2.1914.3507,Chatting with Sales Representative,"(38,)",Yes,/event.php,116.11000554412784,PayPal,Failed,3
2022,Zambia,Matthew Khan,jonathanthomas@example.net,(499)490-2011,Inquiring about Events,"(20,)",No,/scheduledemo.php,221.1536822491946,Debit Card,Resolved,3
2023,France,Ashley Perez,deborahcarr@example.org,04 72 63 75 31,Inquiring about Events,"(22,)",Yes,/event.php,481.1138812386661,Bank Transfer,Resolved,3
